ArialMT	11	of presumptive liability as part of its research and evaluation model,
ArialMT	11	informed by the views of the expert committee on veteran health research
ArialMT	11	(Recommendation 117)
ArialMT	11	(b) follow developments in civilian workers’ compensation schemes, and
ArialMT	11	consider where they are relevant to Australian Defence Force (ADF)
ArialMT	11	contexts. As an immediate priority, DVA should consider whether a
ArialMT	11	presumption related to liability for post-traumatic stress disorder should
ArialMT	11	apply to certain roles within the ADF.
ArialMT	11	(Chapter 25: Entitlements and claims processing
HelveticaNeue-Bold	13	Recommendation 96: Ongoing funding for Provisional Access to
HelveticaNeue-Bold	13	Medical Treatment
ArialMT	11	The Australian Government should fund Provisional Access to Medical Treatment
ArialMT	11	beyond June 2026 on an ongoing basis.
ArialMT	11	(Chapter 25: Entitlements and claims processing)
ArialMT	9	152 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 97: Consider giving the Veteran Payment to more
HelveticaNeue-Bold	13	veterans with physical health conditions
ArialMT	11	The Department of Veterans’ Affairs (DVA), in conjunction with the Repatriation
ArialMT	11	Commission, should examine whether there are specific cohorts of veterans with
ArialMT	11	physical health conditions who are at higher risk of suicide and may therefore benefit
ArialMT	11	from receiving the Veteran Payment.
ArialMT	11	If such cohorts are identified, DVA should seek the appropriate authority from the
ArialMT	11	Australian Government to extend the Veteran Payment to those cohorts.
ArialMT	11	(Chapter 25: Entitlements and claims processing)
HelveticaNeue-Bold	13	Recommendation 98: Strengthen Department of Veterans’ Affairs
HelveticaNeue-Bold	13	performance targets for claims processing timeframes, and
HelveticaNeue-Bold	13	improve transparency
ArialMT	11	Department of Veterans’ Affairs (DVA) performance targets for the timeliness of
ArialMT	11	liability and permanent impairment claims under the Military Rehabilitation and
ArialMT	11	Compensation Act 2004 (Cth) (the new single Act) should be reset so that:
ArialMT	11	(a) by 1 July 2026, at least 65% of claims are determined within 90 days
ArialMT	11	(b) by 1 July 2028, at least 80% of claims are determined within 90 days.
ArialMT	11	Starting in 2024–25, DVA should include in its annual reports:
ArialMT	11	(c) data-driven measures of DVA’s compliance with its customer service
ArialMT	11	standards
ArialMT	11	(d) the percentage of claims for which DVA requested an independent medical
ArialMT	11	examination
ArialMT	11	(e) the number of additional conditions and sequelae covered by presumptive
ArialMT	11	liability compared with the previous year, as well as the number and
ArialMT	11	percentage of initial liability determinations that were made pursuant to
ArialMT	11	presumptive liability provisions.
ArialMT	11	(Chapter 25: Entitlements and claims processing)
ArialMT	9	Recommendations 153
HelveticaNeue-Bold	13	Recommendation 99: Improve compensation advocacy by funding
HelveticaNeue-Bold	13	professional, paid advocates
ArialMT	11	The Australian Government should replace the Building Excellence in Support and
ArialMT	11	Training (BEST) grant program with an ongoing, demand-driven funding program for
ArialMT	11	professional, paid veteran compensation advocates. At a minimum, the amount of
ArialMT	11	funding should be increased to provide compensation advocacy for:
ArialMT	11	(a) all veterans who need support to submit a liability and/or compensation
ArialMT	11	claim with the Department of Veterans’ Affairs
ArialMT	11	(b) all veterans seeking an internal or external review of a claims decision.
ArialMT	11	Funding allocations should be for a minimum of three years to provide employment
ArialMT	11	stability. They should be designed to ensure equitable geographic service coverage
ArialMT	11	and meet the diverse demographic needs of the veteran population, including female
ArialMT	11	veterans and LGBTIQ+ veterans.
ArialMT	11	(Chapter 26: Supporting DVA claimants and clients)
HelveticaNeue-Bold	13	Recommendation 100: Improve the transparency, accountability
HelveticaNeue-Bold	13	and effectiveness of the Department of Veterans’ Affairs
HelveticaNeue-Bold	13	rehabilitation program
ArialMT	11	The Department of Veterans’ Affairs (DVA) should improve the transparency of the
ArialMT	11	DVA Rehabilitation Program and how its effectiveness is measured. At a minimum,
ArialMT	11	this should include:
ArialMT	11	(a) reinstating the program performance indicator that measures the
ArialMT	11	percentage of clients for whom rehabilitation goals were met or exceeded,
ArialMT	11	with a target of 75%, and including this measure in annual public reporting
ArialMT	11	(b) expanding key performance indicators for rehabilitation program
ArialMT	11	providers to measure the percentage of clients who meet or exceed their
ArialMT	11	rehabilitation goals, disaggregated by goal type (for example, medical
ArialMT	11	management, vocational and psychosocial). This information should be
ArialMT	11	shared with DVA rehabilitation clients so they can make an informed
ArialMT	11	choice of provider (as related to Recommendation 101 on choice and
ArialMT	11	autonomy).
ArialMT	11	(Chapter 26: Supporting DVA claimants and clients)
ArialMT	9	154 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 101: Give Department of Veterans’ Affairs clients
HelveticaNeue-Bold	13	more choice and autonomy
ArialMT	11	Veterans supported by the Department of Veterans’ Affairs should be afforded similar
ArialMT	11	levels of choice and autonomy to National Disability Insurance Scheme (NDIS)
ArialMT	11	participants, to the greatest extent possible. At a minimum, this should include:
ArialMT	11	(a) enabling veterans to:
ArialMT	11	(i) choose their rehabilitation provider, supported by clear information
ArialMT	11	about provider quality and service characteristics (including
ArialMT	11	information specified in Recommendation 100)
ArialMT	11	(ii) self-manage their budget for approved household assistance on
ArialMT	11	an opt-in basis, to align with the autonomy and payment conditions
ArialMT	11	afforded to NDIS clients and providers
ArialMT	11	(b) reimbursing veterans for travel costs to see their preferred healthcare
ArialMT	11	providers (noting that some constraints will apply), supported by legislative
ArialMT	11	reform developed in consultation with veterans.
ArialMT	11	(Chapter 26: Supporting DVA claimants and clients)
ArialMT	9	Recommendations 155
HelveticaNeue-Bold	13	Recommendation 102: Implement and improve upon the
HelveticaNeue-Bold	13	Defence Strategy for Preventing and Responding to Family
HelveticaNeue-Bold	13	and Domestic Violence
ArialMT	11	In addition to, and as part of the implementation of the Defence Strategy for Preventing
ArialMT	11	and Responding to Family and Domestic Violence 2023–2028, Defence should:
ArialMT	11	(a) recognise the nexus between family violence and suicide, including the
ArialMT	11	inclusion of family violence indicators within approaches to suicide prevention,
ArialMT	11	and consideration of suicide risk within responses to family violence
ArialMT	11	(b) implement all recommendations made by Defence Families of Australia
ArialMT	11	(DFA) in its issues paper on Australian Defence Force families and
ArialMT	11	domestic violence and work collaboratively in an enduring fashion with the
ArialMT	11	DFA to deliver ongoing reforms to prevent family and domestic violence
ArialMT	11	and support victims of family and domestic violence
ArialMT	11	(c) establish and communicate a set of minimum standards to guide its
ArialMT	11	approach to family and domestic violence that are publicly available and:
ArialMT	11	(i) clearly articulate victim safety (including that of children) as the
ArialMT	11	primary consideration in decision-making
ArialMT	11	(ii) define how Defence will ensure that any protection orders that may
ArialMT	11	be in place can be upheld in the workplace, including how it will
ArialMT	11	ensure that postings and workplace arrangements prioritise the safety
ArialMT	11	of the victim
ArialMT	11	(iii) include clear expectations regarding disclosure by Defence members
ArialMT	11	who are the respondent on a protection order relating to family
